point 662,231664.0866,142.538411,6714308.474,
point 663,231665.4577,143.429443,6714308.639,
point 664,231667.1591,145.34466,6714308.855,
point 665,231668.0632,146.820704,6714309.119,
point 666,231669.1424,148.338901,6714309.334,
point 667,231669.9755,148.596752,6714309.502,
point 668,231669.9838,150.192937,6714310.886,
point 669,231668.9614,148.345362,6714310.731,
point 670,231667.8429,145.902679,6714310.577,
point 671,231666.8007,144.912828,6714310.604,
point 672,231665.1515,143.883324,6714310.337,
point 673,231663.7734,142.095255,6714310.037,
point 674,231671.3274,151.739636,6714309.483,
point 675,231670.9235,150.623803,6714311.118,
